Time,v_vehicle,n_engine
49.034 sec,55.8202654963743,1323.0613801821
49.034 sec,55.8202654963743,1323.06138018198
49.045 sec,55.8199707511513,1320.12521438101
49.056 sec,55.8196809596168,1317.40029709391
49.078 sec,55.8191161866557,1312.44849213984
49.121 sec,55.8180793275699,1304.10964563172
49.172 sec,55.8169563780979,1295.36853508417
49.228 sec,55.8158176873554,1285.90642287426
49.292 sec,55.8146818521735,1275.03644347186
49.366 sec,55.8135418331508,1261.69803901119
49.454 sec,55.8124658008455,1245.24257323339
49.539 sec,55.8116845334945,1228.53458629462
49.625 sec,55.8111503538671,1210.95809347674
49.714 sec,55.8108669818529,1192.31662915413
49.809 sec,55.8108574178476,1172.21122673699
49.911 sec,55.8111750010011,1150.256122173
50 sec,55.8117233932591,1131.05438124219
50.005 sec,55.8221905278148,1116.72813758799
50.005 sec,55.8221905278157,1116.72813758677
50.016 sec,55.8432785715268,1067.48298843457
50.016 sec,55.8432785715277,1067.4829884325
50.027 sec,55.8493018018888,1067.59802365874
50.038 sec,55.85531469692,1067.71286149467
50.059 sec,55.8673215562334,1067.94217561405
50.089 sec,55.8840182048616,1068.26105811171
50.124 sec,55.903141295235,1068.62628223371
50.164 sec,55.9253801235157,1069.05101257044
50.211 sec,55.9516795803604,1069.55329519675
50.268 sec,55.9836279479339,1070.16346407122
50.34 sec,56.0240142362423,1070.93478536124
50.437 sec,56.0782148922232,1071.96994163803
50.578 sec,56.1583302600513,1073.50003244879
50.827 sec,56.300211246687,1076.20975966155
51 sec,56.3998991680412,1078.1136587148
51.764 sec,56.8484826548264,1086.68097152909
51.86 sec,56.9078186233961,1087.81420505309
51.955 sec,56.9672940055531,1088.9501011803
52 sec,56.9951086403142,1089.48132157358
52.18 sec,57.107694674043,1091.63155644824
52.21 sec,57.1355518373659,1092.16358907947
52.239 sec,57.1633281435514,1092.69407745794
52.271 sec,57.1927804823638,1093.25657570067
52.309 sec,57.2279428168027,1093.92812682182
52.355 sec,57.2705771840741,1094.74238325418
52.412 sec,57.3240872075516,1095.76434942485
52.488 sec,57.3951127836556,1097.12083800692
52.6 sec,57.4989479270259,1099.10394316505
52.8 sec,57.6864529303786,1102.68502495518
53 sec,57.8746612334952,1106.2795388288
53.376 sec,58.2297343986617,1113.06093647028
53.425 sec,58.2820879231634,1114.06081513688
53.474 sec,58.3343826098172,1115.05957007807
53.528 sec,58.392004283052,1116.16006297112
53.6 sec,58.4687144006157,1117.62511829783
53.703 sec,58.5784213116642,1119.72036596183
53.879 sec,58.7672329792574,1123.32640319141
54 sec,58.8966283652627,1125.79767305382
54.355 sec,59.2769655944635,1133.06157969005
54.4 sec,59.3326566058731,1134.12519965717
54.446 sec,59.3882583825065,1135.18711538168
54.496 sec,59.449213283772,1136.35126823617
54.562 sec,59.5297101578764,1137.88864528737
54.655 sec,59.6425716174017,1140.04414038828
54.806 sec,59.8273708513666,1143.57354575775
55 sec,60.0632437685052,1148.07838682218
55.335 sec,60.472007871574,1155.88520572466
55.38 sec,60.5334016943141,1157.05774136409
55.424 sec,60.5946884677839,1158.22823252648
55.473 sec,60.662164291409,1159.516925825
55.538 sec,60.7516040476323,1161.22509933887
55.629 sec,60.8772113755046,1163.62402259697
55.779 sec,61.0835790109751,1167.56535414653
56 sec,61.3891627481345,1173.40157357991
56.313 sec,61.8220454711671,1181.66902486327
56.4 sec,61.9450834804596,1184.01887774197
56.486 sec,62.0681145039604,1186.36859719689
56.613 sec,62.2482359451978,1189.80866333093
56.864 sec,62.6070749605135,1196.66198376487
57 sec,62.8014207261358,1200.37371448394
57.412 sec,63.3906658377158,1211.62746764777
57.887 sec,64.0728827910328,1224.65685163402
58 sec,64.2347588042072,1227.74845575505
58.424 sec,64.8449944113655,1239.40309728698
59 sec,65.6757841984144,1255.27001388582
59.748 sec,66.7593722734636,1275.96502238356
60 sec,67.1249063363157,1282.9462087215
60.722 sec,68.1760682338041,1303.02192198723
61 sec,68.5791851278344,1310.72088748622
61.003 sec,68.5794928111802,1309.77183307628
61.003 sec,68.5794928111802,1309.77183307613
61.003 sec,68.5794928111803,1309.77183307598
61.006 sec,68.5798084716433,1308.82293208849
61.006 sec,68.5798084716433,1308.82293208834
61.009 sec,68.5801241907527,1307.88865905164
61.012 sec,68.5804399733469,1306.97806033636
61.017 sec,68.5809899232679,1305.44627108169
61.017 sec,68.5809899232679,1305.44627108156
61.022 sec,68.5816218976773,1303.76598831131
61.028 sec,68.582254122856,1302.16417936547
61.036 sec,68.583032811377,1300.29014551431
61.036 sec,68.583032811377,1300.29014551419
61.047 sec,68.5842986178319,1297.45127597544
61.059 sec,68.5855654046413,1294.83106474408
61.082 sec,68.5881018788646,1290.09674962849
61.126 sec,68.5928777783151,1282.36844131685
61.178 sec,68.5985124795625,1274.177447299
61.235 sec,68.6047624912367,1265.29230205726
61.299 sec,68.611841798322,1254.91709925458
61.375 sec,68.6202069409889,1242.00637415074
61.46 sec,68.6296258824569,1226.64867887123
61.543 sec,68.6389162584881,1210.77657797261
61.629 sec,68.6484312838544,1193.92749906341
61.717 sec,68.6583424235456,1175.90167020636
61.812 sec,68.6689063986754,1156.33360377546
61.914 sec,68.6803869346662,1134.84791065612
62 sec,68.6900148531721,1116.77902764263
62.006 sec,68.6996082933156,1101.93340362457
62.006 sec,68.6996082933164,1101.93340362335
62.007 sec,68.7024705075579,1094.38870805078
62.007 sec,68.7024705075587,1094.3887080487
62.009 sec,68.7034089917694,1094.40364448881
62.01 sec,68.704346935762,1094.41857233109
62.014 sec,68.7062212947075,1094.44840368023
62.02 sec,68.7099644642692,1094.5079780738
62.034 sec,68.717432445225,1094.62683468227
62.06 sec,68.7321330545439,1094.86080213693
62.089 sec,68.748727595077,1095.12491245823
62.123 sec,68.7678383362587,1095.42906934855
62.163 sec,68.7900078721348,1095.78190847485
62.21 sec,68.8161627303188,1096.19817597133
62.266 sec,68.8478520404122,1096.7025270056
62.338 sec,68.8877945411485,1097.33823164849
62.433 sec,68.941225187243,1098.18860679095
62.574 sec,69.0199236705694,1099.44113205792
62.823 sec,69.1590498980802,1101.65539472041
63 sec,69.2577417034728,1103.22612358703
63.677 sec,69.6339735892451,1109.21404021365
63.769 sec,69.6870238003601,1110.05836055298
63.861 sec,69.7399927345359,1110.90138732305
63.985 sec,69.811979016681,1112.04708458337
64 sec,69.8205979807482,1112.18425965695
64.075 sec,69.8636715941873,1112.86979750686
64.104 sec,69.8887296458274,1113.26860878806
64.134 sec,69.9136964642845,1113.66596804925
64.165 sec,69.9396303033665,1114.07871792251
64.202 sec,69.9706073311068,1114.57173262776
64.247 sec,70.0081327364839,1115.16896800004
64.304 sec,70.055153461764,1115.91732608394
64.378 sec,70.1173987384948,1116.90799043275
64.487 sec,70.2080755451643,1118.35115663447
64.684 sec,70.3719116164112,1120.95868865099
65 sec,70.6350796571704,1125.14713782784
65.381 sec,70.9513203481654,1130.18026513272
65.427 sec,70.9943949260535,1130.86581832691
65.472 sec,71.0373730353957,1131.54983617197
65.521 sec,71.0838534439089,1132.28959485417
65.585 sec,71.1445621483923,1133.25580389643
65.674 sec,71.228376332189,1134.58974805876
65.814 sec,71.361139042319,1136.70273221598
66 sec,71.5361543830676,1139.48818787525
66.34 sec,71.8562306565269,1144.5823595424
66.385 sec,71.9036243665273,1145.33665385995
66.429 sec,71.9509115301753,1146.08925243873
66.478 sec,72.0027290595063,1146.91395404005
66.542 sec,72.070879913393,1147.99860858108
66.631 sec,72.1656510224019,1149.50693762817
66.774 sec,72.3178643224471,1151.92948748613
67 sec,72.5577257895391,1155.74700121007
67.331 sec,72.9081756451179,1161.32458347814
67.377 sec,72.9627171916108,1162.19263915264
67.423 sec,73.017143607516,1163.05886243447
67.475 sec,73.077611984795,1164.0212465528
67.543 sec,73.1586051268477,1165.31029244433
67.641 sec,73.274290545729,1167.15148305922
67.81 sec,73.4729301126573,1170.31292996424
68 sec,73.6966243571036,1173.87313440012
68.321 sec,74.0736275000541,1179.87332476604
68.705 sec,74.5224807650033,1187.01704672772
69 sec,74.8663966062966,1192.49063724334
69.534 sec,75.4838804254445,1202.31819890224
70 sec,76.0178499073328,1210.81658703182
70.797 sec,76.9129577073505,1225.06267104865
71 sec,77.1363919097589,1228.6187368385
71.761 sec,77.9568121444589,1241.6761305191
72 sec,78.2090860384632,1245.69119424351
73 sec,79.2284819889113,1261.91538442603
74 sec,80.1833464322601,1277.11252409282
75 sec,81.0683290807095,1291.19746027727
75.003 sec,81.0674828639744,1290.22906218218
75.003 sec,81.0674828639741,1290.2290621819
75.006 sec,81.0666113920358,1289.26026261694
75.006 sec,81.0666113920356,1289.26026261667
75.009 sec,81.0657393938929,1288.30643871964
75.013 sec,81.064866855001,1287.37950856696
75.013 sec,81.0646752506802,1287.17958717266
75.013 sec,81.06467525068,1287.17958717239
75.02 sec,81.0629283154742,1285.41250335321
75.026 sec,81.0611792233798,1283.73910400816
75.038 sec,81.0576745827832,1280.64009632612
75.039 sec,81.0575321525446,1280.52139510526
75.039 sec,81.0575321525443,1280.52139510505
75.064 sec,81.0504964537602,1275.1371462334
75.089 sec,81.0434266720759,1270.51918526078
75.135 sec,81.0306707579627,1263.29751378323
75.188 sec,81.0154266849964,1255.45106048573
75.246 sec,80.9986787222672,1246.90587496335
75.313 sec,80.9794048097844,1236.68731743516
75.391 sec,80.9562505840743,1223.73156955845
75.474 sec,80.9314898185944,1209.14916149698
75.557 sec,80.9064661693565,1193.81643986645
75.642 sec,80.8804417744881,1177.41890907894
75.731 sec,80.8528499934366,1159.72262175356
75.826 sec,80.8229463994722,1140.38570060708
75.93 sec,80.7898860304007,1119.03061885702
76 sec,80.7674203406904,1104.62299544294
76.007 sec,80.7738859163612,1086.76081105579
76.007 sec,80.7738859163621,1086.76081105334
76.019 sec,80.7860709130425,1029.55513116466
76.019 sec,80.786070913044,1029.55513115773
76.032 sec,80.7866091471325,1029.56198416695
76.044 sec,80.787132165563,1029.56864344454
76.069 sec,80.7881416058273,1029.58149603832
76.102 sec,80.7893891858085,1029.59738071976
76.139 sec,80.7907602266889,1029.61483735194
76.182 sec,80.7922866010802,1029.6342717522
76.234 sec,80.7940089734105,1029.65620167805
76.298 sec,80.7959896833784,1029.68142086048
76.379 sec,80.7983259865068,1029.71116759436
76.491 sec,80.8011752121572,1029.7474450633
76.662 sec,80.804790581417,1029.79347736797
77 sec,80.8094293373808,1029.8525397931
77.907 sec,80.8090317579978,1029.84747578488
78 sec,80.809382927272,1029.851947006
78.103 sec,80.8096441366422,1029.85527282764
78.132 sec,80.8153203966928,1029.92754521581
78.162 sec,80.8209370087433,1029.99905813991
78.195 sec,80.827222371891,1030.07908587022
78.234 sec,80.8346566651888,1030.17374223565
78.281 sec,80.8436161835707,1030.28781836548
78.341 sec,80.8547926040503,1030.43012097126
78.419 sec,80.8695168705037,1030.61759615338
78.532 sec,80.8907491601737,1030.88793406721
78.726 sec,80.9272863627876,1031.35314014934
79 sec,80.9788545527417,1032.0097268707
79.442 sec,81.0628327835403,1033.07897166717
79.489 sec,81.0748226537548,1033.23163143244
79.536 sec,81.0868006197942,1033.38413963538
79.594 sec,81.101638303438,1033.5730588925
79.67 sec,81.1212588483039,1033.82287542883
79.779 sec,81.1494915752651,1034.18234567821
79.965 sec,81.1979425515774,1034.79924269176
80 sec,81.2071958756941,1034.91705967298
80.176 sec,81.2537910776036,1035.51032819829
80.649 sec,81.3823882102852,1037.14767821222
81 sec,81.480923150269,1038.40226427212
81.512 sec,81.6292930819022,1040.29136905405
81.514 sec,81.6292579929136,1040.29092228626
81.514 sec,81.6292579929136,1040.29092228626
81.554 sec,81.6286285468075,1040.28290792187
81.592 sec,81.6281984923518,1040.27743232082
81.633 sec,81.6278172259999,1040.27257789542
81.68 sec,81.6274474017415,1040.26786914841
81.734 sec,81.6270648818389,1040.26299875415
81.799 sec,81.6266553945354,1040.25778500305
81.881 sec,81.626216919888,1040.25220216308
82 sec,81.6257547123981,1040.24631724265
82.168 sec,81.6254926794026,1040.2429809154
82.223 sec,81.6164822624803,1040.1282567208
82.278 sec,81.6076189308357,1040.01540528598
82.338 sec,81.5979866510794,1039.89276329135
82.409 sec,81.5867294417549,1039.74943204682
82.496 sec,81.5729645166093,1039.57417156029
82.609 sec,81.5552290524339,1039.34835662183
82.769 sec,81.5306388551568,1039.03526445995
82.927 sec,81.5066906240847,1038.73034771575
82.927 sec,81.5066906240845,1038.73034771575
83 sec,81.4959014669839,1038.5929759012
83.073 sec,81.4852342936575,1038.457157226
83.113 sec,81.4853369164547,1038.45846385372
83.152 sec,81.4854242248781,1038.45957549838
83.198 sec,81.4855532490961,1038.46121828793
83.253 sec,81.4857738826449,1038.46402747791
83.319 sec,81.4861565753051,1038.4689000717
83.404 sec,81.4868332213695,1038.47751539746
83.52 sec,81.4881027072707,1038.49367899291
83.695 sec,81.4908137103025,1038.52819656012
84 sec,81.4978639380962,1038.61796282194
85 sec,81.5429054410553,1039.19144861778
85.432 sec,81.5710961488302,1039.55038385743
85.508 sec,81.5726529629217,1039.57020581071
85.584 sec,81.5743771155221,1039.59215840737
85.672 sec,81.5765214993175,1039.61946155057
85.79 sec,81.579632592408,1039.65907321749
85.966 sec,81.5847018139281,1039.72361656087
86 sec,81.5857327058468,1039.73674228443
86.169 sec,81.5911297475772,1039.80545956917
86.262 sec,81.5897443220668,1039.78781978184
86.354 sec,81.5884977857121,1039.77194838584
86.455 sec,81.5872383599283,1039.75591287725
86.595 sec,81.5856575676181,1039.7357855998
86.812 sec,81.5836090500835,1039.70970306904
87 sec,81.5822779944001,1039.69275554941
87.699 sec,81.5817080014437,1039.68549852866
88 sec,81.5854147578954,1039.73269441978
88.248 sec,81.5899257715168,1039.79013042505
88.533 sec,81.5957659515924,1039.86448990672
88.817 sec,81.6035246059118,1039.96327615962
89 sec,81.60964387271,1040.04118908635
90 sec,81.6625233457139,1040.71447135284
90.099 sec,81.6673358096917,1040.77574553662
90.174 sec,81.6667866220833,1040.76875306673
90.249 sec,81.6665365079952,1040.76556851414
90.336 sec,81.6665745779487,1040.76605323568
90.446 sec,81.6671242386599,1040.77305172935
90.594 sec,81.668765672534,1040.79395112317
90.814 sec,81.6731683427198,1040.8500076522
91 sec,81.678771102676,1040.92134421246
91.71 sec,81.7171199768537,1041.40961691512
91.871 sec,81.7271448074706,1041.53725703212
92 sec,81.7364892267228,1041.65623387025
92.197 sec,81.7530472678055,1041.8670573949
92.29 sec,81.7557445741581,1041.90140056448
92.382 sec,81.7591376417101,1041.9446024426
92.489 sec,81.7638847710299,1042.0050447707
92.625 sec,81.7711892317731,1042.09804805278
92.808 sec,81.7833264481037,1042.25258389282
93 sec,81.7988675283045,1042.45045907197
93.433 sec,81.8442614413409,1043.02843232467
93.49 sec,81.8471713255429,1043.06548212252
93.519 sec,81.8487388158828,1043.08544003504
93.519 sec,81.8487388158828,1043.08544003504
93.549 sec,81.8504647299512,1043.10741505549
93.549 sec,81.8504647299513,1043.10741505549
93.579 sec,81.8522537277418,1043.13019328293
93.61 sec,81.8541045994683,1043.15375931373
93.616 sec,81.8544876794595,1043.15863684304
93.616 sec,81.8544876794596,1043.15863684304
93.676 sec,81.8583987189631,1043.20843374404
93.737 sec,81.862554210393,1043.26134310418
93.767 sec,81.8646904840446,1043.28854298556
93.767 sec,81.8646904840447,1043.28854298556
93.888 sec,81.873963034185,1043.40660476054
94 sec,81.8833600149112,1043.52625083567
94.233 sec,81.9053994026506,1043.8068650359
94.573 sec,81.9427608086919,1044.28256523371
95 sec,81.9984666454872,1044.99183397603
96 sec,82.1634278408587,1047.09218514542
97 sec,82.3629257881422,1049.63227190256
98 sec,82.5783831982779,1052.37556085098
99 sec,82.8011962662614,1055.21250494278
99.355 sec,82.88183801855,1056.23926761552
99.355 sec,82.8818380185502,1056.23926761552
99.355 sec,82.8818380185504,1056.23926761552
100 sec,83.0325158383755,1058.15775720329
100.64 sec,83.191518722805,1060.18224480515
101 sec,83.2839205675582,1061.35874163259
102 sec,83.5661037892346,1064.95161000457
103 sec,83.8903272131913,1069.0797508434
104 sec,84.2643295502842,1073.84169650146
105 sec,84.6788283353129,1079.1192589445
106 sec,85.1179691762733,1084.71057379103
107 sec,85.5729600993718,1090.50369814971
108 sec,86.021994297994,1096.220979139
109 sec,86.4446199336294,1101.60201585756
110 sec,86.8425955444473,1106.66919871428
111 sec,87.2165361263749,1111.43035807647
112 sec,87.5683970446597,1115.91039042618
113 sec,87.8942093042357,1120.05876095062
114 sec,88.1881296793404,1123.80107139758
115 sec,88.4473011489006,1127.10094503641
116 sec,88.6625241188318,1129.84124899692
117 sec,88.831463024083,1131.99224593785
118 sec,88.9601869934639,1133.6312104162
119 sec,89.0512212881401,1134.79029505937
120 sec,89.1159043998863,1135.61386601958
121 sec,89.1517746657818,1136.07058043102
122 sec,89.1490812333671,1136.03628658019
123 sec,89.0987639283681,1135.39562675715
124 sec,88.978646839869,1133.86624848997
125 sec,88.7683187961182,1131.18826864014
126 sec,88.458072438224,1127.23808931728
127 sec,88.0483141552752,1122.02088482418
128 sec,87.5468314465485,1115.63580864274
129 sec,86.969688222512,1108.28739288134
130 sec,86.3322960206,1100.17186331674
131 sec,85.6532569760251,1091.5260696819
132 sec,84.9491647383296,1082.56128887909
133 sec,84.2265892244646,1073.36117170073
134 sec,83.4851526067663,1063.92090748177
134.89 sec,82.8060112455922,1055.2738110834
134.89 sec,82.8060112455908,1055.27381108338
134.89 sec,82.8060112455894,1055.27381108336
135 sec,82.7240662653001,1054.23045519003
135.11 sec,82.6418896926635,1053.18415057032
135.32 sec,82.476842265662,1051.08270146178
135.74 sec,82.143985220312,1046.84463393334
136 sec,81.9426312019142,1044.2809149461
136.36 sec,81.6553706984395,1040.62340045811
136.36 sec,81.6553706984381,1040.62340045809
137 sec,81.1414319077438,1034.07972850996
137.64 sec,80.6196238114631,1027.43586147404
137.65 sec,80.6147339285196,1027.3736022626
137.65 sec,80.6147339285189,1027.3736022626
137.66 sec,80.6119694309562,1027.3384041875
137.66 sec,80.6119694309556,1027.33840418749
137.67 sec,80.6091956047983,1027.30308673623
137.68 sec,80.6064141643577,1027.26767234044
137.69 sec,80.6008339552949,1027.19662293304
137.72 sec,80.5923728957386,1027.08889340206
137.74 sec,80.5828084708296,1026.96711536839
137.75 sec,80.5795332399207,1026.92541391535
